state_postal,state_name,office_code,district_id,office_name,district_name,precincts_reporting,total_precincts,ap_npid,first_name,last_name,middle_name,junior,use_junior,incumbent,party,vote_count,ap_winner,ap_winner_time,npr_winner,npr_winner_time
NJ,New Jersey,H,7,U.S. House,District 7,638,638,62579,Patrick,McKnight,,,0,0,Ind,46777,,,,
NJ,New Jersey,H,10,U.S. House,District 10,554,554,62430,Donald,Payne Jr.,,,0,0,Dem,69254,,,,
NJ,New Jersey,H,10,U.S. House,District 10,554,554,62429,Brian,Kelemen,,,0,0,GOP,76405,X,,,
NJ,New Jersey,H,10,U.S. House,District 10,554,554,62584,Mick,Erickson,,,0,0,Ind,14335,,,,
NJ,New Jersey,H,10,U.S. House,District 10,554,554,60459,Joanne,Miller,,,0,0,Ind,13140,,,,
NJ,New Jersey,H,12,U.S. House,District 12,535,535,385,Rush,Holt,,,0,1,Dem,132076,X,,,
NJ,New Jersey,H,12,U.S. House,District 12,535,535,62054,Eric,Beck,,,0,0,GOP,119121,,,,
NJ,New Jersey,H,12,U.S. House,District 12,535,535,60465,Kenneth,Cody,,,0,0,Ind,23973,,,,
NJ,New Jersey,H,12,U.S. House,District 12,535,535,60454,Jack,Freudenheim,,,0,0,Ind,22633,,,,
NJ,New Jersey,H,9,U.S. House,District 9,424,424,378,Bill,Pascrell,,,0,1,Dem,85001,X,,,
NJ,New Jersey,H,9,U.S. House,District 9,424,424,62052,Shmuley,Boteach,,,0,0,GOP,76657,,,,
NJ,New Jersey,H,9,U.S. House,District 9,424,424,62582,David,Smith,,,0,0,Ind,16047,,,,
NJ,New Jersey,H,9,U.S. House,District 9,424,424,62583,Jeanette,Woolsey,,,0,0,Ind,15873,,,,
NJ,New Jersey,H,11,U.S. House,District 11,574,574,62043,John,Arvanites,,,0,0,Dem,76805,,,,
NJ,New Jersey,H,11,U.S. House,District 11,574,574,384,Rodney,Frelinghuysen,,,0,1,GOP,86406,X,,,
NJ,New Jersey,H,11,U.S. House,District 11,574,574,62585,Barry,Berlin,,,0,0,Ind,28801,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,386,Bob,Menendez,,,0,1,Dem,1151367,X,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,31174,Joe,Kyrillos,,Jr.,0,0,GOP,1022735,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,51192,Daryl,Brooks,,,0,0,Ind,59572,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,62565,Gwen,Diakos,,,0,0,Ind,42966,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,62568,David,Dranikoff,,,0,0,Ind,43493,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,60050,Kenneth,Kaplan,,,0,0,Ind,49291,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,62566,Eugene,Lavergne,,,0,0,Ind,44283,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,545,Gregory,Pason,,,0,0,Ind,50873,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,62563,Inder,Soni,,,0,0,Ind,55354,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,62567,Robert,Turkavage,,,0,0,Ind,59835,,,,
NJ,New Jersey,S,0,U.S. Senate,,6330,6330,62564,Ken,Wolski,,,0,0,Ind,56144,,,,
NM,New Mexico,H,1,U.S. House,District 1,468,468,62291,Michelle,Lujan Grisham,,,0,0,Dem,95081,,,,
NM,New Mexico,H,1,U.S. House,District 1,468,468,56783,Janice,Arnold-Jones,,,0,0,GOP,116210,X,,,
NM,New Mexico,H,3,U.S. House,District 3,524,524,56805,Ben R.,Lujan,,,0,1,Dem,113542,X,,,
NM,New Mexico,H,3,U.S. House,District 3,524,524,62028,Jefferson,Byrd,,,0,0,GOP,92898,,,,
NM,New Mexico,H,2,U.S. House,District 2,512,512,62026,Evelyn,Erhard,,,0,0,Dem,83453,,,,
NM,New Mexico,H,2,U.S. House,District 2,512,512,31918,Steve,Pearce,,,0,1,GOP,101998,X,,,
NM,New Mexico,S,0,U.S. Senate,,1510,1510,59492,Martin,Heinrich,,,0,0,Dem,277163,X,,,
NM,New Mexico,S,0,U.S. Senate,,1510,1510,1360,Heather,Wilson,,,0,0,GOP,246366,,,,
NM,New Mexico,S,0,U.S. Senate,,1510,1510,62693,Jon,Barrie,,,0,0,IAP,92387,,,,
NV,Nevada,H,1,U.S. House,District 1,303,303,30878,Dina,Titus,,,0,0,Dem,43900,X,,,
NV,Nevada,H,1,U.S. House,District 1,303,303,62083,Christopher,Edwards,,,0,0,GOP,39658,,,,
NV,Nevada,H,1,U.S. House,District 1,303,303,62352,Stan,Vaughan,,,0,0,IAP,7990,,,,
NV,Nevada,H,1,U.S. House,District 1,303,303,62353,William,Pojunis,,,0,0,Lib,7595,,,,
NV,Nevada,S,0,U.S. Senate,,1845,1845,489,Shelley,Berkley,,,0,0,Dem,275543,,,,
NV,Nevada,S,0,U.S. Senate,,1845,1845,30423,Dean,Heller,,,0,1,GOP,303854,X,,,
NV,Nevada,S,0,U.S. Senate,,1845,1845,100013,,None of these candidates,,,0,0,NPD,54695,,,,
NV,Nevada,S,0,U.S. Senate,,1845,1845,62362,David,VanDerBeek,,,0,0,IAP,54763,,,,
NV,Nevada,H,3,U.S. House,District 3,406,406,56885,John,Oceguera,,,0,0,Dem,54497,,,,
NV,Nevada,H,3,U.S. House,District 3,406,406,60689,Joe,Heck,,,0,1,GOP,60787,X,,,
NV,Nevada,H,3,U.S. House,District 3,406,406,62354,Tom,Jones,,,0,0,IAP,11147,,,,
NV,Nevada,H,3,U.S. House,District 3,406,406,62355,James,Murphy,,,0,0,Ind,11188,,,,
NV,Nevada,H,2,U.S. House,District 2,700,700,62073,Samuel,Koepnick,,,0,0,Dem,66563,,,,
NV,Nevada,H,2,U.S. House,District 2,700,700,56930,Mark,Amodei,,,0,1,GOP,74402,X,,,
NV,Nevada,H,2,U.S. House,District 2,700,700,60752,Russell,Best,,,0,0,IAP,12647,,,,
NV,Nevada,H,2,U.S. House,District 2,700,700,60748,Michael,Haines,,,0,0,Ind,12796,,,,
NV,Nevada,H,4,U.S. House,District 4,436,436,62079,Steven,Horsford,,,0,0,Dem,59665,X,,,
NV,Nevada,H,4,U.S. House,District 4,436,436,60365,Danny,Tarkanian,,,0,0,GOP,54130,,,,
NV,Nevada,H,4,U.S. House,District 4,436,436,59554,Floyd,Fitzgibbons,,,0,0,IAP,11043,,,,
NV,Nevada,H,4,U.S. House,District 4,436,436,51349,Joseph,Silvestri,,,0,0,Lib,10487,,,,
NY,New York,H,1,U.S. House,District 1,471,471,1507,Timothy,Bishop,,,0,1,Dem,117114,X,,,
NY,New York,H,1,U.S. House,District 1,471,471,61214,Randy,Altschuler,,,0,0,GOP,106386,,,,
NY,New York,H,2,U.S. House,District 2,525,525,62302,Vivianne,Falcone,,,0,0,Dem,100699,,,,
NY,New York,H,2,U.S. House,District 2,525,525,1514,Peter,King,,,0,1,GOP,131701,X,,,
NY,New York,H,3,U.S. House,District 3,618,618,1510,Steve,Israel,,,0,1,Dem,120081,X,,,
NY,New York,H,3,U.S. House,District 3,618,618,62303,Stephen,Labate,,,0,0,GOP,107773,,,,
NY,New York,H,3,U.S. House,District 3,618,618,62696,Michael,McDermott,,,0,0,Lib,6563,,,,
NY,New York,H,3,U.S. House,District 3,618,618,61258,Anthony,Tolda,,,0,0,CST,6901,,,,
NY,New York,H,4,U.S. House,District 4,636,636,1516,Carolyn,McCarthy,,,0,1,Dem,132593,X,,,
NY,New York,H,4,U.S. House,District 4,636,636,32283,Francis,Becker,,,0,0,GOP,110155,,,,
NY,New York,H,4,U.S. House,District 4,636,636,62714,Frank,Scaturro,,,0,0,Con,11652,,,,
NY,New York,H,5,U.S. House,District 5,407,407,1521,Gregory,Meeks,,,0,1,Dem,88718,X,,,
NY,New York,H,5,U.S. House,District 5,407,407,33013,Allan,Jennings,,,0,0,GOP,78860,,,,
NY,New York,H,5,U.S. House,District 5,407,407,62697,Catherine,Wark,,,0,0,Lib,29572,,,,
NY,New York,H,6,U.S. House,District 6,381,381,62304,Grace,Meng,,,0,0,Dem,75288,,,,
NY,New York,H,6,U.S. House,District 6,381,381,62306,Daniel,Halloran,,,0,0,GOP,100250,X,,,
NY,New York,H,6,U.S. House,District 6,381,381,62305,Rory,Lancman,,,0,0,WF,7053,,,,
NY,New York,H,6,U.S. House,District 6,381,381,32454,Evergreen,Chou,,,0,0,Grn,7528,,,,
NY,New York,H,7,U.S. House,District 7,433,433,1535,Nydia,Velazquez,,,0,1,Dem,183657,X,,,
NY,New York,H,7,U.S. House,District 7,433,433,62307,James,Murray,,,0,0,Con,32410,,,,
NY,New York,H,8,U.S. House,District 8,492,492,33006,Hakeem,Jeffries,,,0,0,Dem,110700,,,,
NY,New York,H,8,U.S. House,District 8,492,492,62308,Alan,Bellone,,,0,0,GOP,122509,X,,,
NY,New York,H,8,U.S. House,District 8,492,492,62309,Colin,Beavan,,,0,0,Grn,12299,,,,
NY,New York,H,10,U.S. House,District 10,477,477,1525,Jerrold,Nadler,,,0,1,Dem,125200,X,,,
NY,New York,H,10,U.S. House,District 10,477,477,62311,Michael,Chan,,,0,0,GOP,112823,,,,
NY,New York,H,11,U.S. House,District 11,376,376,62312,Mark,Murphy,,,0,0,Dem,84506,,,,
NY,New York,H,11,U.S. House,District 11,376,376,61215,Mike,Grimm,,,0,1,GOP,93587,X,,,
NY,New York,H,11,U.S. House,District 11,376,376,1539,Henry,Bardel,,,0,0,Grn,9531,,,,
NY,New York,H,12,U.S. House,District 12,504,504,1541,Carolyn,Maloney,,,0,1,Dem,87218,,,,
NY,New York,H,12,U.S. House,District 12,504,504,62313,Christopher,Wight,,,0,0,GOP,164278,X,,,
NY,New York,H,13,U.S. House,District 13,475,475,1543,Charles,Rangel,,,0,1,Dem,123490,X,,,
NY,New York,H,13,U.S. House,District 13,475,475,59904,Craig,Schley,,,0,0,GOP,93862,,,,
NY,New York,H,13,U.S. House,District 13,475,475,62715,Deborah,Liatos,,,0,0,Soc,19673,,,,
NY,New York,H,14,U.S. House,District 14,393,393,1523,Joe,Crowley,,,0,1,Dem,97956,X,,,
NY,New York,H,14,U.S. House,District 14,393,393,62314,William,Gibbons,,,0,0,GOP,87896,,,,
NY,New York,H,14,U.S. House,District 14,393,393,32872,Anthony,Gronowicz,,,0,0,Grn,10256,,,,
NY,New York,H,15,U.S. House,District 15,413,413,1545,Jose E.,Serrano,,,0,1,Dem,107433,X,,,
NY,New York,H,15,U.S. House,District 15,413,413,1546,Frank,Della Valle,,,0,0,GOP,98654,,,,
NY,New York,H,16,U.S. House,District 16,752,752,1547,Eliot,Engel,,,0,1,Dem,101343,X,,,
NY,New York,H,16,U.S. House,District 16,752,752,62315,Joseph,McLaughlin,,,0,0,GOP,76545,,,,
NY,New York,H,16,U.S. House,District 16,752,752,62316,Joseph,Diaferia,,,0,0,Grn,15405,,,,
NY,New York,H,17,U.S. House,District 17,628,628,1551,Nita,Lowey,,,0,1,Dem,111271,X,,,
NY,New York,H,17,U.S. House,District 17,628,628,62317,Joe,Carvin,,,0,0,GOP,83643,,,,
NY,New York,H,17,U.S. House,District 17,628,628,62698,Francis,Morganthaler,,,0,0,Oth,16306,,,,
NY,New York,H,18,U.S. House,District 18,626,626,62318,Sean,Maloney,Patrick,,0,0,Dem,106713,,,,
NY,New York,H,18,U.S. House,District 18,626,626,60926,Nan,Hayworth,,,0,1,GOP,140827,X,,,
NY,New York,H,18,U.S. House,District 18,626,626,62319,Larry,Weissmann,,,0,0,WF,21935,,,,
NY,New York,H,19,U.S. House,District 19,653,653,62320,Julian,Schreibman,,,0,0,Dem,105531,,,,
NY,New York,H,19,U.S. House,District 19,653,653,60927,Christopher,Gibson,,,0,1,GOP,127429,X,,,
NY,New York,H,20,U.S. House,District 20,640,640,57037,Paul,Tonko,,,0,1,Dem,101033,X,,,
NY,New York,H,20,U.S. House,District 20,640,640,62321,Robert,Dieterich,,,0,0,GOP,82565,,,,
NY,New York,H,21,U.S. House,District 21,608,608,60118,Bill,Owens,,,0,1,Dem,82117,,,,
NY,New York,H,21,U.S. House,District 21,608,608,60929,Matthew,Doheny,,,0,0,GOP,120630,X,,,
NY,New York,H,21,U.S. House,District 21,608,608,62322,Donald,Hassig,,,0,0,Grn,9331,,,,
NY,New York,H,22,U.S. House,District 22,562,562,33136,Dan,Lamb,Lowry,,0,0,Dem,85135,,,,
NY,New York,H,22,U.S. House,District 22,562,562,59694,Richard,Hanna,,,0,1,GOP,127700,X,,,
NY,New York,H,23,U.S. House,District 23,596,596,62239,Nate,Shinagawa,,,0,0,Dem,98742,,,,
NY,New York,H,23,U.S. House,District 23,596,596,60935,Thomas,Reed,,II,0,1,GOP,120393,X,,,
NY,New York,H,24,U.S. House,District 24,640,640,51919,Daniel,Maffei,,,0,0,Dem,97864,,,,
NY,New York,H,24,U.S. House,District 24,640,640,60930,Ann Marie,Buerkle,,,0,1,GOP,118654,X,,,
NY,New York,H,24,U.S. House,District 24,640,640,62323,Ursula,Rozum,,,0,0,Grn,10440,,,,
NY,New York,H,25,U.S. House,District 25,798,798,1581,Louise,Slaughter,,,0,1,Dem,85764,,,,
NY,New York,H,25,U.S. House,District 25,798,798,32372,Maggie,Brooks,,,0,0,GOP,129236,X,,,
NY,New York,H,27,U.S. House,District 27,622,622,61285,Kathy,Hochul,,,0,1,Dem,126814,X,,,
NY,New York,H,27,U.S. House,District 27,622,622,62324,Chris,Collins,,,0,0,GOP,115705,,,,
NY,New York,S,0,U.S. Senate,(2006),14902,14902,51916,Kirsten,Gillibrand,,,0,1,Dem,2998522,X,,,
NY,New York,S,0,U.S. Senate,(2006),14902,14902,62065,Wendy,Long,,,0,0,GOP,2553600,,,,
NY,New York,S,0,U.S. Senate,(2006),14902,14902,61253,Colia,Clark,,,0,0,Grn,172384,,,,
NY,New York,S,0,U.S. Senate,(2006),14902,14902,62691,Chris,Edes,,,0,0,Lib,176633,,,,
NY,New York,S,0,U.S. Senate,(2006),14902,14902,62692,John,Mangelli,,,0,0,Oth,168742,,,,
NY,New York,H,26,U.S. House,District 26,720,720,32940,Brian,Higgins,,,0,1,Dem,83819,,,,
NY,New York,H,26,U.S. House,District 26,720,720,62228,Michael,Madigan,,,0,0,GOP,100681,X,,,
NY,New York,H,9,U.S. House,District 9,460,460,32471,Yvette,Clarke,,,0,1,Dem,112727,X,,,
NY,New York,H,9,U.S. House,District 9,460,460,62310,Daniel,Cavanagh,,,0,0,GOP,103615,,,,
NY,New York,H,9,U.S. House,District 9,460,460,61257,Vivia,Morgan,,,0,0,Grn,13198,,,,
OH,Ohio,H,1,U.S. House,District 1,494,494,62374,Jeff,Sinnard,,,0,0,Dem,122039,,,,
OH,Ohio,H,1,U.S. House,District 1,494,494,391,Steve,Chabot,,,0,1,GOP,134549,X,,,
OH,Ohio,H,1,U.S. House,District 1,494,494,60899,Jim,Berns,,,0,0,Lib,24530,,,,
OH,Ohio,H,1,U.S. House,District 1,494,494,36974,Rich,Stevenson,,,0,0,Grn,23980,,,,
OH,Ohio,H,3,U.S. House,District 3,509,509,57169,Joyce,Beatty,,,0,0,Dem,113603,X,,,
OH,Ohio,H,3,U.S. House,District 3,509,509,36727,Chris,Long,,,0,0,GOP,92947,,,,
OH,Ohio,H,3,U.S. House,District 3,509,509,62224,Richard,Ehrbar,,,0,0,Lib,3514,,,,
OH,Ohio,H,3,U.S. House,District 3,509,509,56937,Robert,Fitrakis,,,0,0,Grn,2874,,,,
OH,Ohio,H,4,U.S. House,District 4,612,612,61889,Jim,Slone,,,0,0,Dem,109681,,,,
OH,Ohio,H,4,U.S. House,District 4,612,612,57253,Jim,Jordan,,,0,1,GOP,123392,X,,,
OH,Ohio,H,4,U.S. House,District 4,612,612,62433,Chris,Kalla,,,0,0,Lib,41131,,,,
OH,Ohio,H,5,U.S. House,District 5,602,602,62172,Angela,Zimmann,,,0,0,Dem,130649,,,,
OH,Ohio,H,5,U.S. House,District 5,602,602,57148,Bob,Latta,,,0,1,GOP,146981,X,,,
OH,Ohio,H,5,U.S. House,District 5,602,602,62434,Eric,Eberly,,,0,0,Lib,48994,,,,
OH,Ohio,H,6,U.S. House,District 6,746,746,57238,Charlie,Wilson,,,0,0,Dem,166638,,,,
OH,Ohio,H,6,U.S. House,District 6,746,746,60428,Bill,Johnson,,,0,1,GOP,203669,X,,,
OH,Ohio,H,7,U.S. House,District 7,539,539,62375,Joyce,Healy-Abrams,,,0,0,Dem,125692,,,,
OH,Ohio,H,7,U.S. House,District 7,539,539,57239,Bob,Gibbs,,,0,1,GOP,153623,X,,,
OH,Ohio,H,8,U.S. House,District 8,0,0,1379,John,Boehner,,,0,1,GOP,0,X,,,
OH,Ohio,H,9,U.S. House,District 9,565,565,405,Marcy,Kaptur,,,0,1,Dem,110174,X,,,
OH,Ohio,H,9,U.S. House,District 9,565,565,61891,Samuel,Wurzelbacher,,,0,0,GOP,97932,,,,
OH,Ohio,H,9,U.S. House,District 9,565,565,62435,Sean,Stipe,,,0,0,Lib,36724,,,,
OH,Ohio,H,10,U.S. House,District 10,529,529,58350,Sharen,Swartz Neuhardt,,,0,0,Dem,127746,,,,
OH,Ohio,H,10,U.S. House,District 10,529,529,1376,Mike,Turner,,,0,1,GOP,143713,X,,,
OH,Ohio,H,10,U.S. House,District 10,529,529,60906,David,Harlow,,,0,0,Lib,47905,,,,
OH,Ohio,H,11,U.S. House,District 11,0,0,59885,Marcia,Fudge,,,0,1,Dem,0,X,,,
OH,Ohio,H,12,U.S. House,District 12,613,613,38227,Jim,Reese,,,0,0,Dem,165887,X,,,
OH,Ohio,H,12,U.S. House,District 12,613,613,411,Pat,Tiberi,,,0,1,GOP,135724,,,,
OH,Ohio,H,13,U.S. House,District 13,710,710,1388,Tim,Ryan,,,0,1,Dem,93557,,,,
OH,Ohio,H,13,U.S. House,District 13,710,710,62281,Marisha,Agana,,,0,0,GOP,114348,X,,,
OH,Ohio,H,14,U.S. House,District 14,626,626,1386,Dale,Blanchard,,,0,0,Dem,73837,,,,
OH,Ohio,H,14,U.S. House,District 14,626,626,62559,David,Joyce,,,0,0,GOP,101015,X,,,
OH,Ohio,H,14,U.S. House,District 14,626,626,59842,David,Macko,,,0,0,Lib,33682,,,,
OH,Ohio,H,14,U.S. House,District 14,626,626,60912,Elaine,Mastromatteo,,,0,0,Grn,89797,,,,
OH,Ohio,H,15,U.S. House,District 15,638,638,51086,Pat,Lang,,,0,0,Dem,179628,X,,,
OH,Ohio,H,15,U.S. House,District 15,638,638,57257,Steve,Stivers,,,0,1,GOP,146967,,,,
OH,Ohio,H,16,U.S. House,District 16,580,580,36985,Betty,Sutton,,,0,1,Dem,142640,,,,
OH,Ohio,H,16,U.S. House,District 16,580,580,60314,Jim,Renacci,,,0,1,GOP,177540,X,,,
OH,Ohio,S,0,U.S. Senate,,9440,9440,1384,Sherrod,Brown,,,0,1,Dem,2144853,X,,,
OH,Ohio,S,0,U.S. Senate,,9440,9440,61888,Josh,Mandel,,,0,0,GOP,1906535,,,,
OH,Ohio,S,0,U.S. Senate,,9440,9440,62670,Scott,Rupert,,,0,0,Ind,714950,,,,
OH,Ohio,H,2,U.S. House,District 2,632,632,36959,William,Smith,,,0,0,Dem,147988,X,,,
OH,Ohio,H,2,U.S. House,District 2,632,632,61892,Brad,Wenstrup,,,0,0,GOP,121081,,,,
OK,Oklahoma,H,1,U.S. House,District 1,327,327,62233,John,Olson,,,0,0,Dem,95630,X,,,
OK,Oklahoma,H,1,U.S. House,District 1,327,327,62234,Jim,Bridenstine,,,0,0,GOP,85004,,,,
OK,Oklahoma,H,1,U.S. House,District 1,327,327,62721,Craig,Allen,,,0,0,Ind,31876,,,,
OK,Oklahoma,H,3,U.S. House,District 3,481,481,62236,Timothy,Murray,,,0,0,Dem,101468,X,,,
OK,Oklahoma,H,3,U.S. House,District 3,481,481,1396,Frank,Lucas,,,0,1,GOP,91320,,,,
OK,Oklahoma,H,3,U.S. House,District 3,481,481,62723,William,Saunders,,,0,0,Ind,10146,,,,
OK,Oklahoma,H,4,U.S. House,District 4,350,350,62237,Donna,Bebo,,,0,0,Dem,104012,X,,,
OK,Oklahoma,H,4,U.S. House,District 4,350,350,1398,Tom,Cole,,,0,1,GOP,93610,,,,
OK,Oklahoma,H,4,U.S. House,District 4,350,350,61859,RJ,Harris,,,0,0,Ind,10401,,,,
OK,Oklahoma,H,2,U.S. House,District 2,530,530,38512,Rob,Wallace,,,0,0,Dem,83680,,,,
OK,Oklahoma,H,2,U.S. House,District 2,530,530,62235,Markwayne,Mullin,,,0,0,GOP,94140,X,,,
OK,Oklahoma,H,2,U.S. House,District 2,530,530,62722,Michael,Fulks,,,0,0,Ind,31379,,,,
OK,Oklahoma,H,5,U.S. House,District 5,273,273,62238,Tom,Guild,,,0,0,Dem,89902,X,,,
OK,Oklahoma,H,5,U.S. House,District 5,273,273,61119,James,Lankford,,,0,1,GOP,79913,,,,
OK,Oklahoma,H,5,U.S. House,District 5,273,273,37943,Pat,Martin,,,0,0,Ind,17981,,,,
OK,Oklahoma,H,5,U.S. House,District 5,273,273,1044,Robert,Murphy,,,0,0,Ind,11986,,,,
OR,Oregon,H,2,U.S. House,District 2,203,203,60611,Joyce,Segers,,,0,0,Dem,93173,X,,,
OR,Oregon,H,2,U.S. House,District 2,203,203,481,Greg,Walden,,,0,1,GOP,82821,,,,
OR,Oregon,H,2,U.S. House,District 2,203,203,39371,Joe,Tabor,,,0,0,Lib,31057,,,,
OR,Oregon,H,3,U.S. House,District 3,202,202,482,Earl,Blumenauer,,,0,1,Dem,112022,X,,,
OR,Oregon,H,3,U.S. House,District 3,202,202,61807,Ronald,Green,,,0,0,GOP,71286,,,,
OR,Oregon,H,3,U.S. House,District 3,202,202,62689,Woodrow,Broadnax,,,0,0,PAG,4157,,,,
OR,Oregon,H,3,U.S. House,District 3,202,202,62596,Michael,Cline,,,0,0,Lib,20367,,,,
OR,Oregon,H,4,U.S. House,District 4,202,202,484,Peter,DeFazio,,,0,1,Dem,77177,,,,
OR,Oregon,H,4,U.S. House,District 4,202,202,60612,Art,Robinson,,,0,0,GOP,121276,X,,,
OR,Oregon,H,4,U.S. House,District 4,202,202,39004,Chuck,Huntting,,,0,0,Lib,22050,,,,
OR,Oregon,H,5,U.S. House,District 5,194,194,57501,Kurt,Schrader,,,0,1,Dem,110296,X,,,
OR,Oregon,H,5,U.S. House,District 5,194,194,62179,Fred,Thompson,,,0,0,GOP,70188,,,,
OR,Oregon,H,5,U.S. House,District 5,194,194,62690,Raymond,Baldwin,,,0,0,CST,2025,,,,
OR,Oregon,H,5,U.S. House,District 5,194,194,62597,Christina,Lugo,,,0,0,PAG,20053,,,,
OR,Oregon,H,1,U.S. House,District 1,199,199,61555,Suzanne,Bonamici,,,0,1,Dem,6346,,,,
OR,Oregon,H,1,U.S. House,District 1,199,199,61806,Delinda,Morgan,,,0,0,GOP,92337,X,,,
OR,Oregon,H,1,U.S. House,District 1,199,199,38865,Bob,Ekstrom,,,0,0,CST,30780,,,,
OR,Oregon,H,1,U.S. House,District 1,199,199,61804,Steven,Reynolds,,,0,0,Prg,82077,,,,
PA,Pennsylvania,H,1,U.S. House,District 1,723,723,237,Robert,Brady,,,0,1,Dem,272861,X,,,
PA,Pennsylvania,H,1,U.S. House,District 1,723,723,50533,John,Featherman,,,0,0,GOP,223250,,,,
PA,Pennsylvania,H,3,U.S. House,District 3,493,493,61598,Missa,Eaton,,,0,0,Dem,109780,,,,
PA,Pennsylvania,H,3,U.S. House,District 3,493,493,60917,Mike,Kelly,,,0,1,GOP,123503,X,,,
PA,Pennsylvania,H,3,U.S. House,District 3,493,493,49947,Steven,Porter,,,0,0,Ind,41167,,,,
PA,Pennsylvania,H,4,U.S. House,District 4,299,299,61600,Harry,Perkinson,,,0,0,Dem,103168,X,,,
PA,Pennsylvania,H,4,U.S. House,District 4,299,299,61618,Scott,Perry,,,0,0,GOP,93683,,,,
PA,Pennsylvania,H,4,U.S. House,District 4,299,299,62603,Michael,Koffenberger,,,0,0,Lib,17705,,,,
PA,Pennsylvania,H,4,U.S. House,District 4,299,299,62602,Wayne,Wolff,,,0,0,Ind,19649,,,,
PA,Pennsylvania,H,5,U.S. House,District 5,566,566,61602,Charles,Dumas,,,0,0,Dem,129182,,,,
PA,Pennsylvania,H,5,U.S. House,District 5,566,566,58283,Glenn,Thompson,,,0,1,GOP,157891,X,,,
PA,Pennsylvania,H,6,U.S. House,District 6,314,314,60434,Manan,Trivedi,,,0,0,Dem,88883,,,,
PA,Pennsylvania,H,6,U.S. House,District 6,314,314,244,Jim,Gerlach,,,0,1,GOP,108636,X,,,
PA,Pennsylvania,H,7,U.S. House,District 7,421,421,61603,George,Badey,,,0,0,Dem,105291,,,,
PA,Pennsylvania,H,7,U.S. House,District 7,421,421,60432,Patrick,Meehan,,,0,1,GOP,128691,X,,,
PA,Pennsylvania,H,8,U.S. House,District 8,342,342,61604,Kathy,Boockvar,,,0,0,Dem,109250,,,,
PA,Pennsylvania,H,8,U.S. House,District 8,342,342,51178,Mike,Fitzpatrick,,,0,1,GOP,133528,X,,,
PA,Pennsylvania,H,10,U.S. House,District 10,514,514,61605,Philip,Scollo,,,0,0,Dem,108167,,,,
PA,Pennsylvania,H,10,U.S. House,District 10,514,514,60542,Thomas,Marino,,,0,1,GOP,132206,X,,,
PA,Pennsylvania,H,11,U.S. House,District 11,458,458,61606,Gene,Stilp,,,0,0,Dem,96003,,,,
PA,Pennsylvania,H,11,U.S. House,District 11,458,458,252,Lou,Barletta,,,0,1,GOP,117337,X,,,
PA,Pennsylvania,H,12,U.S. House,District 12,631,631,60307,Mark,Critz,,,0,1,Dem,157133,X,,,
PA,Pennsylvania,H,12,U.S. House,District 12,631,631,60544,Keith,Rothfus,,,0,0,GOP,128565,,,,
PA,Pennsylvania,H,13,U.S. House,District 13,554,554,39744,Allyson,Schwartz,,,0,1,Dem,200675,X,,,
PA,Pennsylvania,H,13,U.S. House,District 13,554,554,61622,Joseph,Rooney,,,0,0,GOP,164189,,,,
PA,Pennsylvania,H,14,U.S. House,District 14,866,866,255,Mike,Doyle,,,0,1,Dem,140750,X,,,
PA,Pennsylvania,H,14,U.S. House,District 14,866,866,61623,Hans,Lessmann,,,0,0,GOP,115160,,,,
PA,Pennsylvania,H,15,U.S. House,District 15,326,326,61608,Rick,Daugherty,,,0,0,Dem,99622,,,,
PA,Pennsylvania,H,15,U.S. House,District 15,326,326,1865,Charles,Dent,,,0,1,GOP,121762,X,,,
PA,Pennsylvania,H,16,U.S. House,District 16,325,325,61611,Aryanna,Strader,,,0,0,Dem,77822,,,,
PA,Pennsylvania,H,16,U.S. House,District 16,325,325,258,Joseph,Pitts,,,0,1,GOP,86627,X,,,
PA,Pennsylvania,H,16,U.S. House,District 16,325,325,62604,James,Bednarski,,,0,0,Ind,15918,,,,
PA,Pennsylvania,H,16,U.S. House,District 16,325,325,53980,John,Murphy,,,0,0,Ind,16153,,,,
PA,Pennsylvania,H,17,U.S. House,District 17,449,449,61612,Matthew,Cartwright,,,0,0,Dem,116108,X,,,
PA,Pennsylvania,H,17,U.S. House,District 17,449,449,61624,Laureen,Cummings,,,0,0,GOP,94998,,,,
PA,Pennsylvania,H,18,U.S. House,District 18,597,597,61613,Larry,Maggi,,,0,0,Dem,104954,,,,
PA,Pennsylvania,H,18,U.S. House,District 18,597,597,261,Tim,Murphy,,,0,1,GOP,128278,X,,,
PA,Pennsylvania,H,2,U.S. House,District 2,828,828,239,Chaka,Fattah,,,0,1,Dem,230202,X,,,
PA,Pennsylvania,H,2,U.S. House,District 2,828,828,61062,Robert,Mansfield,,,0,0,GOP,204624,,,,
